282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,244,179,392,181,273,203,316,211,356,202,300,260,330,262,281,302,348,305,0
482,240,180,388,183,269,204,314,205,351,202,297,262,326,263,277,302,345,302,0
483,238,180,385,183,266,202,309,204,348,203,292,260,324,261,274,302,343,302,0
484,233,179,381,182,264,203,305,204,345,202,290,262,320,261,269,300,339,302,0
485,232,180,378,180,260,203,304,203,340,203,286,261,318,262,267,302,336,302,0
486,227,179,375,178,258,203,301,205,341,202,285,262,317,260,266,302,335,302,0
487,225,179,373,179,256,203,299,205,339,201,284,262,316,261,265,302,333,301,0
488,223,179,372,178,254,203,298,205,338,201,282,261,313,260,265,302,332,300,0
489,223,179,370,178,253,204,295,204,335,200,278,263,310,261,262,302,330,301,0
490,220,179,367,177,253,204,294,207,335,201,276,262,308,261,260,303,327,302,0
491,219,181,364,180,251,204,292,208,331,201,273,263,305,263,257,304,326,302,0
492,220,180,363,180,249,205,289,208,331,202,272,263,303,263,256,302,325,303,0
493,217,180,364,178,249,204,287,206,331,203,270,262,304,261,256,301,324,301,0
494,218,180,366,179,250,205,289,205,331,203,271,263,302,263,254,302,322,304,0
495,222,179,365,178,250,205,288,204,333,202,270,263,303,262,255,301,324,305,0
496,219,184,366,181,252,204,287,203,332,202,272,263,303,262,256,303,321,302,0
497,219,182,365,181,252,205,287,204,331,203,270,262,301,261,255,304,324,303,0
498,219,181,366,179,250,205,285,205,331,202,267,263,300,262,255,302,320,304,0
499,219,183,363,179,250,206,283,206,330,203,264,264,297,264,253,302,320,305,0
500,217,185,361,180,249,206,281,205,328,204,263,264,294,264,250,302,316,304,0
501,218,184,359,182,249,206,282,205,328,204,262,265,292,264,250,302,316,306,0
502,218,184,358,181,249,206,282,202,327,204,260,264,288,264,249,302,314,305,0
503,218,186,356,182,247,207,278,206,326,204,258,265,287,264,247,304,313,306,0
504,218,187,353,183,246,207,278,205,325,206,256,266,284,264,245,302,310,306,0
505,220,187,352,181,247,207,277,208,324,205,254,266,283,264,245,302,309,307,0
506,219,184,350,179,247,206,275,204,322,204,252,263,283,263,243,301,305,305,0
507,220,186,349,182,247,206,274,204,321,205,250,264,280,263,242,301,305,306,0
508,221,188,349,183,245,206,272,204,321,204,249,264,278,263,241,301,303,307,0
509,220,187,345,181,245,207,271,204,319,206,246,264,276,264,242,304,301,308,0
510,221,187,346,184,245,206,269,204,319,206,244,264,273,264,239,301,299,306,0
511,222,183,344,184,245,205,266,204,317,205,242,262,271,263,239,301,295,306,0
512,221,182,344,184,244,205,266,204,316,205,242,263,269,263,239,298,293,305,0
513,222,183,342,184,244,205,264,203,315,205,240,264,267,262,239,299,292,305,0
514,222,182,342,183,244,205,263,205,314,204,239,264,264,261,235,299,292,306,0
515,222,182,339,183,244,203,262,205,314,205,240,263,264,261,235,297,289,305,0
516,223,180,339,183,244,205,259,206,313,204,239,260,262,261,235,298,290,305,0
517,223,179,340,183,244,203,261,206,314,205,240,261,263,261,234,296,290,306,0
518,224,178,341,184,244,204,263,204,314,206,242,261,262,261,233,296,288,305,0
519,225,183,341,185,245,204,263,204,315,206,241,262,261,261,236,295,290,306,0
520,224,180,343,185,246,204,263,205,316,206,242,263,265,261,235,297,290,306,0
521,226,181,343,185,246,203,266,204,316,205,240,263,266,262,235,295,292,307,0
522,226,180,345,186,247,205,266,207,318,206,242,262,267,263,234,298,295,308,0
523,224,180,349,186,247,205,267,205,320,205,244,265,269,264,234,298,295,308,0
524,225,181,348,186,248,205,268,205,319,206,242,264,268,264,235,298,295,306,0
525,224,182,349,185,247,204,268,204,320,207,246,264,271,263,237,297,298,307,0
526,226,183,351,186,247,205,270,206,322,206,246,263,271,263,238,300,296,306,0
527,225,182,351,187,250,205,271,203,322,207,248,264,276,264,240,300,300,308,0
528,227,182,354,184,251,204,272,204,324,206,250,263,277,264,243,301,302,307,0
529,226,180,355,186,250,204,274,204,326,205,252,264,279,263,244,300,305,306,0
530,228,183,361,188,254,203,276,203,329,206,255,264,285,264,246,301,307,307,0
531,227,184,364,186,255,204,280,203,332,206,259,263,287,263,248,300,312,307,0
532,230,183,369,188,257,205,285,204,333,207,263,264,291,265,254,302,315,307,0
533,230,183,371,186,257,205,289,206,339,207,266,264,297,265,256,302,320,309,0
534,228,184,371,187,259,206,288,204,337,206,266,265,296,264,254,302,318,306,0
535,231,181,375,187,261,205,294,205,342,208,271,265,302,266,259,301,324,307,0
536,231,184,381,188,263,207,297,207,344,208,276,266,307,266,263,303,327,308,0
537,234,183,385,187,267,206,301,203,348,208,279,266,311,267,266,304,332,308,0
538,235,185,387,189,269,205,305,206,352,207,286,266,318,266,270,305,337,308,0
539,236,186,390,189,271,207,310,206,354,208,291,267,322,267,276,305,343,310,0
540,241,186,394,190,274,208,312,209,356,208,294,267,326,268,277,306,347,309,0
541
